text,label,rating
Яхши олила. Болларим хурсанд. Узумга рахмат. Ишларинга омад,pos,5
bizga judayam yoqdi maza qilib uynashyabdi .raxmat kattakon,pos,5
rosa katta bolarkan bemalol kicikrogini zakaz qsa bolarkan,pos,5
Совгаям чикди ичидан. Тавсия киламан хаммага.,pos,5
Ichida sovga chiqdi. Sifatli. Tavsiya qilaman,pos,5
тавсия киламан расмда курсатилганидек келди,pos,5
olishilani tavsiya qilaman,pos,5
Super,pos,5
Суратдаа кўрсатилган нарса кемади,neg,1
"zör, rasmda qanaqa bo'lsa shunaqa keldi, faqat sal kottaro razmerda db öylagandim🙇🏻‍♀️",pos,5
tavsiya qilaman yosh onalarga. oʻgʻlim qoʻlidan qoʻymay oʻyanayapti. uzumga rahmat👍💣,pos,5
қызым жақсы көрип ойнап жур рахмет алса арзыйтын ойыншық,pos,5
Telefondan televiZordan chalg’itish uchun zur metod,pos,5
miyani charxlaydi 2 3 yosh bolalar uchun mos Zoʼr,pos,5
Супер самый главный мой син очень доволен мне это надо было РАХМАТ,pos,5
сыну очень понравилось.  Классный бластер! Спасибо продавцам.,pos,5
Bolalar xursand 4-5-6yowli bolajonlar qoʻliga loyiq ekan,pos,5
"Спасибо очень крутое, ребенку очень понравилось)",pos,5
"Ребенок очень рад, хорошая игрушка, все отлично",pos,5
tavsiya qilaman mazzaqib o'ynab yurubdi o'g'lim,pos,5
Спасибо собрали очень легко. Сыну понравилось.,pos,5
"Bolajonlar xursand, tashkilotchilarga raxmat!",pos,5
Olishga arziydi va bolalar uchun qiziqarli,pos,5
lekin puliga arzidi bollarga zor oyncoq,pos,5
"oylanib ogandim lekin koynimdegide chiqdi
tavsiya bitta kotta razmer olila malamerka yurarkan
savolimga vahtida javob yozgan sotuvchigayam ishlab chiqargangayam rahmat
pulini ming baravar oqlidi
38 39razmer ogandim 
38razmeri vozvrad qildim
39 razmerini obqoldim",pos,5
"мне понравилось очень хорошее качество, купила не себе а маме надеюсь будет носить долго...",pos,5
vashe manga yoqti qoʻrqmasdan ovurila faqat boshida kichiro turarka kyn tshirkan🤭👍🏻,pos,5
"качество товара узнаем когда будем одевать, но с виду подошва очень прочная кажется",pos,5
tavsiya qilaman arzon qulaygina tezgina hammaga rahmaaaattt kattakon 💋,pos,5
razmeri kichkina keldi bitta katta razmerga almashtirsa bo‘ladimi,pos,5
Тавсия киламан,pos,5
juda zor,pos,5
хорошие,pos,5
brag maxsulot sotgani sal uyalilar pulni kocada supirib olmayapmz,neg,1
"Неварамга ёкди,товар уз вактида келди.",pos,5
sifati judayam alo darajada chiroyli,pos,5
sifatli oyoq kiyim judayam yoqdi,pos,5
Классные легкие качества супер,pos,5
Очень даже хорошее я бы сказал,pos,5
Вообще зор маслахат бераман,pos,5
tafsiya kilaaman zor ekan,pos,5
yahwi ekan manga yoqti.,pos,5
ozgina kichkina ekan,pos,5
zoʻr tavsiya qilamam,pos,5
Качество хорошая благодарю ☺️,pos,5
спасибо за хороший товар,pos,5
tavsiya qilaman olishni,pos,5
отличные всем советую,pos,5
uzum marketga raxmat,pos,5
uzummarketga raxmat,pos,5
huddi ózi keldi,pos,5
тавсия қиламан,pos,5
tafsiya qilaman,pos,5
qizimga yoqdi,pos,5
tagini korishingiz mumkin umuman Chang kòrinmaydi kiyilgan oyoq kiyimni tozalasa ham bu daraja toza bolmaydi,neg,1
"Zor gap yo lekin 39 aytibman katta keldi 38 ga almashtrgizaman endi. 
Hurmatli sotuvchilar shunaqa stilda oyoq kiyim yana olib kelilar, butun boshli uzum marketdan atiga shuni topdim holos oqi qopti tugapti shuyam🤦🏻‍♀️🙁",pos,5
"qulay, sport bilan shug'ullanish uchun harid qildim. Razmer bitta kichigini oldim oldingi izohlarga ishongan holda va adashmabman haqiqatdan bir razmer kichik olinishini tavsiya qilaman.",pos,5
"Классные скечеры / не оригинал/,мне показалось большемеры,ношу обувь 39 померила,огромные / на широкую ножку/,взяла 38 размер,сейчас тепло ношу с удовольствием.",pos,5
sifati yahshi oyoda chiroyli turarkan lekin razmer razmerga tushmas ekan 2 razmer kichkinasidan olishilarni maslahat beraman,pos,5
vapshe zur oyoq kiyim ekan👍lekin olishdan oldin bir rasmer kichkinasidan olilar uzinglardi razmerlaring katta kelarkan,pos,5
hammaga tafsiya qilardim puliga 100% arzidi sotuvchi va uzum marketga va hodimlariga kotta raxmat yetkazib berish ham juda tez bo'ldi,pos,5
красовки понравилось не жмут ноги и очень удобные,pos,5
"факат размерларини олилар,размерга тушади 🔥🔥🔥",pos,5
Kachestvasiga gap yuq huddi rasmdegiday,pos,5
качество супер и цена тоже сладкая,pos,5
boshqa buyurtma berganlarga sovğasi bilan kelgan menga faqat krasovka keldi,pos,5
sifatli oyoq kiyim omoxchi bòsela tavsiya qilaman. puliga arziydi,pos,5
Koʻrinishi xuddi rasmdegidek. Sifatliga tortadi. Tavsiya qilaman,pos,5
Баккуватакан. Сифати яхши. Дизайни хам чиройли. Тавсия Киллиан,pos,5
Juda qulay va bejirim turarkan oyoqda. Tavsiya etaman,pos,5
Sifati zo‘r ekan faqat bir razmer kichik yurarkan,pos,5
"Качество хорошее,материал хороший. Советую",pos,5
Чидамлига ухшайди. Жуда бакувват экан,pos,5
Hammaga olishlarni tafsiya qlaman,pos,5
За свою деньги не плохой товар.,pos,5
zor ozimga rasa yoqdi,pos,5
"Yaxshi
Razmer tushdi",pos,5
zor,pos,5
bunaqa emasda arzon deb sifatsiz mahsulotni sotib nima keragi bor. men bugun ertalab ishga birinchi marta kiyib keldim olganimdan 3 kun buldi. lekin xozir kuzim tushib qoldi iplari uzilib bilmadim bu nechchi marta kiyishga yaraydi 149.000 biz uchun katta pul,neg,1
классные кроссовки. спасибо.,pos,5
супер gap yo‘q 🤩🤩,pos,5
tavsiya beraman,pos,5
Очень хорошее,pos,5
олила арзиди,pos,5
советую всем,pos,5
Чотка,pos,5
Rasmdaqa Mas ekan omelar maslahatm rasm oziday kemaskan❗,neg,1
умуман ёкмади кайтариб юбораман,neg,1
hammaga tafsiya qilaman juda zoʻr ekan,pos,5
"Narxiga sifati yaxshi,baqquvat ekan",pos,5
"Я довольна покупкой, спасибо вам.",pos,5
hamma tavsiya qilaman,pos,5
GAP YUQ,pos,5
зур экан иссиккина,pos,5
tafsiya qilaman,pos,5
menga yoqdi,pos,5
engil,pos,5
uzumga raxmat,pos,5
menga kichkina boʻldi Agar munkin boʻlsa bir razmer kattasiga alishtirmoqchiman,pos,5
Manga yoqdi 2xil razmer urudim yaxshiyam bittasini obtatna qaytardim,pos,5
kacistva narmalniy xicnima qimadi narmalniy puliga arzidi skromniy,pos,5
sila ham olila chotki uzum marketga rahmat addushi❤️✊🏻,pos,5
tafsiya qilaman razmer xam toʻgʻri kelar ekan,pos,5
"хорошие кроссовки, немного маломерят",pos,5
"ошибся размером,можно ли поменять",pos,5
razmerda adashishibdi qaytardim,pos,5
qizimga yoqdi tavsiya qilaman,pos,5
Izox judayam yengil chiroyli,pos,5
Супер качество спасибо Узум Маркет.,pos,5
sifati yaxwi xam chiroyli skromniy,pos,5
1 ga 1 xuddi rasimdagidek zo‘r,pos,5
купила сыну понравилось👍,pos,5
Tavsiya qilaman,pos,5
Всем советую 👍👍,pos,5
kongildagiday,pos,5
Sifati bomba,pos,5
shart emas,pos,5
olinglar,pos,5
Sifatli,pos,5
zo‘r👍,pos,5
"Заказимни олдим, хамма жойи яхши, усти каттик экан. Манга йокти рахмат❤️",pos,5
zo'r kitob muqovalari yirtilmagan Qattiq betli olishni tavsiya beraman,pos,5
hozi rosa trendegi ktob manam qzqb zakaz qludm endi oqiwi bowliman,pos,5
Kotta raxmat judayam zo'r sifatli keldi olishilani tavsiya qilaman,pos,5
Manga juda yoqdi sizlarga ham tavsiya beraman Rosa tasirli kitob,pos,5
iforini aytmasa ham boʻladi man anchadan buyon olmoqchi edim🤭,pos,5
Kitobni ichlari oq ekan sifatli puliga arzidi judayam yoqti 💞,pos,5
kitob zor ekan menga yoqdi tez keldi sifatli asosiysi arzon,pos,5
oʻqib tugatdim juda zoʻr kitob hammaga tavsiya qilaman ✨,pos,5
"uzum marketga rahmat✨menga juda yoqdi
sifati ham zo’r",pos,5
sifatli keldi.Katta rahmat ishlaringdan rivoj,pos,5
Ajoyib kitob 💙Uzum Marketga rahmat,pos,5
Tavsiya qilaman zo'r kitob ekan,pos,5
maslahatim xamma onalar oʻqisin,pos,5
Sovgʻa uchun olgan edim,pos,5
nervinniy onalar uchun,pos,5
hali o'qib koʻrmadim,pos,5
hali oʻqib koʻrmadim,pos,5
Жудаям зор китоб ❤️😻,pos,5
juda kerakli kitob,pos,5
zor kitob,pos,5
juda yoqti yoshm 12 bo‘lsada bu kitob manga juda mativatsiya berdi va 1 kimunda o‘qib tugatdm yani kitobni sotib olgan kunimaoq sizlarga jatta rahmat iltmos soprab qolaman 2 qismi ham chiqsin 🥰😊🫠,pos,5
"сифати жудаям зор,йиртилмасдан келдии хаммага тафсия кламаан 😍",pos,5
kitob zor gap boliwi mumkinmas silarga ham tavsiya berman,pos,5
"hali ôqib kôrmadim, lekin kitobni качествоси zôr",pos,5
Маноли китоб факат китоб сифатли чикса яхши буларди,neg,1
олшларин тафсия қламан,pos,5
uzum marketga rahmat,pos,5
tavsiya qilaman,pos,5
Tavsiya qilamn,pos,5
tavsiya etama,pos,5
pryam muaxx,pos,5
Zoʻr,pos,5
узим кутганимдей кили ✨️,pos,5
bu kitobni men yoqdirdim,pos,5
juda zõrrr,pos,5
Rahmat🤗,pos,5
rahmat,pos,5
voshee zor daxshat kitob romantichni oʻqiganda maza qib oʻqiydigan kitob lyuboy odamga yoqadi manga vopshe yiqtii 🩵🫶,pos,5
Хакан Менгучнинг КУП китобларини укидим факат Туркча нашрда. Узбек тильда хам чиканидан хурсандман!!! Спасибо 🙏,pos,5
Bu kitob dan 2ta buyurtma qildim. Zor sifatlari ham zo'r. Uzum market ga raxmat ❤️❤️,pos,5
Yaxshi kitob hech bo'lmaganda 3 4 oyda qaytam va qayta o'qishga arziydi !,pos,5
Uzumga rahmat doim shunday arzon narhlarni kutamiz. Kitoblar ancha arzon.,pos,5
Olib oqila hech ikkilanmin eng eng zor kitob bolib qoldi men uchun,pos,5
хорошая книга,pos,5
judayam zur,pos,5
yaxwi olila,pos,5
sifatli❤️,pos,5
Kitob Bomba 👍👍👍. Uzum Market Rahmat Katta. Uzum Marketdan Foydalanayotganimdan Hursandman Omad. Hech Qachon Yopilib Ketmelar Uzoq Vaqt Davom Etsin Savdolar.,pos,5
"Kitob sifati zo'rakan, o'qib ko'rdim judayam zo'r kitobikan ,maslahat beraman 🫠😘",pos,5
yaxshi kitob endi boshladim oqishni raxmat juda toza kelgan oz vaqtida etkazildi,pos,5
sifatli,pos,5
💜,pos,5
men bu kitobga rosa qiziqgan edim ammo menga kitob yetib kelmadi dastavkasi kechikti va kelgan kuni negadir o'zidan o'zi atkaz berib dastavkani bekor qilib yuborishibti,pos,5
Eyyy Oʻzbekiston aholisi bu kitobni oqib chiqin ilik 10 varogini oʻzi sizni hayratda qoldiradi,pos,5
тавсия киламан Хадияга хам зур китоб экан рухий озука оласиз,pos,5
mazza qilib oqiydigon Alloh rozi bolsin,pos,5
Энди укиб чикаман узум маркетга рахмат,pos,5
zo'r kitob ekan hammaga taklif qilaman,pos,5
Menga juda yoqdi Uzum marketga rahmat,pos,5
aytilgan vaqtda keldi  yaxshi kitob s,pos,5
afsuslanmiman menga juda koʻp narsnai oʻrgatti bu kitibni har bir oʻsmir yoki yoshi kattalar oʻqishini tavsiya qilaman,pos,5
kitob yoshlik hotiralarini esga soladi uzum marketga omad!,pos,5
"жуда яхши,  болалар жуда тез ёд олиб , тушунар экан",pos,5
Judayam yaxshi kitob Tavsiya qilaman,pos,5
judayam yoqdi yaxshi kitob ekan,pos,5
"Oʻqing, hech qachon toliqmang!",pos,5
oʻz vaqtida sifatli kelei,pos,5
manga yoqti yaxsh keldi,pos,5
kitob ga gap yoʻq,pos,5
narxi arzon boshqa do'konlarga qaraganda,pos,5
"Сотувчига ҳам, узумга катта рахмат",pos,5
tafsiya qilaman olinglar oʻqinglar,pos,5
60mingga qimmat bu kichkina kitob,pos,5
kutganimdan ham yaxshi keldi,pos,5
Sotuvchi muomilasi yoqmadi 0,pos,5
Xammaga tafsiya berman,pos,5
Советую всем,pos,5
zur,pos,5
🤝🤝🤝,pos,5
узум жамоасига ва сотувчига катта рахмат,pos,5
oʻqib koʻrishlaringni tafsiya beraman,pos,5
endi o‘qishni boshladim ajoyib👍👍,pos,5
Tavsiya qilaman kitobxonlarga🫰🏻,pos,5
olishlarizi maslahat beraman,pos,5
kitob zo'r sotuvchiga rahmat,pos,5
Tavsiya qilaman zoʻr kitob,pos,5
закажите хорошая книга 🤗☕,pos,5
Olishni maslahat beraman,pos,5
Vashe zor tafsiya qlaman,pos,5
"Menga juda kerak edi, umidlarim ko'p edi, bolam uchun vafli pishirayotgandim, qabul qilish joyida ochganimdan juda xursandman - qopqog'i sirtni qoplamaydi, u tom ma'noda tebranadi, qanday qilib aniq nuqsonli mahsulotni jo'natib yuborishlariga hayronman, vaqtimni va Uzum jamoasini behuda sarflaganim uyat.",neg,1
_____ _______ _____ __________ _________. ____ _____ _______ ______ ________ ___________. ______ _________ ______. _____ _____ ________. ___ ___ _________ ___ _______ ____. ____ _______ ________ _________,neg,1
sotuvchi aloqaga chiqsin faqat yaxshi atvetlatdi quyganiga ishonib olgandim negativlarini ham quyinglar,neg,1
qizigani bn pishirmas ekan xom qilib quyadi,neg,1
yoq yoqmadi juda kichkina ekan tepasi ishlap pasti ishlamas ekan,neg,1
Juda kichik va ochilib yopilganda birlashgan joyi oynarkan va nimjon biriktirilgan,neg,1
lekn men tanlagan rangidan kelmagan,neg,1
Brak mollari keldi. Knopkasi ishlamadi. Yaxshiyam ovotganda pointda ochib islatib kurdim. Tovarni qaytib kilib darhol pulimmi kaytarishdi,neg,1
"Yaxshi narsa albatta bir marta ishlatganman o'z-o'zidan nozul sinib ketgan, narxini oqlamaydi, bo'yog'i so'nib ketadi.",neg,1
____ _____ ____ ______ ______ ___________ _______ ______ _ ________. _____ ___ _____ __,neg,1
Tuklarni ildizi bilan omasakan shunisi yomon ildizi bilan oladi deb o_ylab olgandim,neg,1
organ pulimga arzidiyu leaking shu taxlaganga yarasha sifatliroq chiqarila,neg,1
"manda umuman ishlamadi, hech qanday foydasi yo ekan",neg,1
tavsiya qilmeman jalka ketdi puli ham voqtm ham,neg,1
Ishlamadi aldab sotarkansilar umuman ishlamadi,neg,1
"Juda sifatsiz, rasmda boshqa, kelganida butunlay boshqa chiqdi. Umuman yoqmadi, pulga arzimaydi.",neg,1
"Ishlamadi, yoqib koÔrdim, 5 daqiqa oÔtib oÔchib qoldi. Qaytarib berdim.",neg,1
"Juda kichkina ekan, tavsifda kattaroq deb yozilgan edi. Aldanganimga achindim.",neg,1
"Plastik sifati juda yomon, hid keladi, tez sinib ketdi.",neg,1
"Umuman ishlamadi, zaryad olmaydi, brakka oÔxshaydi.",neg,1
"Yetkazib berish kechikdi, ustiga ustak qadoq yirtilgan edi.",neg,1
"Rangi rasmda boshqacha, jonli koÔrganda juda xira.",neg,1
"Juda arzon koÔrinadi, sifati nol.",neg,1
"Tugmalari bosilmaydi, ishlatib boÔlmaydi.",neg,1
"Bir haftaga ham bormadi, buzildi.",neg,1
"OÔlchami umuman mos kelmadi, qaytarishga majbur boÔldim.",neg,1
"Tavsifdagi xususiyatlari yoÔq, aldagan.",neg,1
"Juda shovqinli ishlaydi, asabga tegadi.",neg,1
"Materiali juda yupqa, tez yirtilib ketdi.",neg,1
"Qadoqlanishi juda yomon, himoyasiz kelgan.",neg,1
"Zaryadi juda tez tugaydi, foydasi yoÔq.",neg,1
"Umuman tavsiya qilmayman, pulingizni sarflamang.",neg,1
"Sifatsiz Xitoy mahsuloti, arzimaydi.",neg,1
Birinchi kundanoq nosozlik berdi.,neg,1
"Juda ogÔir, ishlatish noqulay.",neg,1
"Hidi bor, bosh ogÔritadi.",neg,1
KoÔrsatkichlari notoÔgÔri ishlaydi.,neg,1
"Qizib ketadi, xavfli.",neg,1
Juda sekin ishlaydi.,neg,1
"Ovoz sifati yomon, shovqin koÔp.",neg,1
"Juda nozik, tez sinadi.",neg,1
Rasmga aldanib oldim.,neg,1
Tavsif bilan umuman mos emas.,neg,1
"Kutilganidek emas, afsus.",neg,1
Bir martalik mahsulotga oÔxshaydi.,neg,1
"Juda arzon koÔrinadi, sovgÔaga ham uyat.",neg,1
Yetkazishda shikastlangan.,neg,1
Detallari toÔliq emas edi.,neg,1
"Ulanmadi, sozlab boÔlmadi.",neg,1
Juda sifatsiz yigÔilgan.,neg,1
"Ekrani xira, hech narsa koÔrinmaydi.",neg,1
Batareyasi oÔlik kelgan.,neg,1
Juda shovqin chiqaradi.,neg,1
Ishlashida uzilishlar bor.,neg,1
Kichkina detallari tez yoÔqoladi.,neg,1
"Juda qattiq, egilmaydi.",neg,1
KoÔrsatmalari tushunarsiz.,neg,1
Bir haftada butunlay ishdan chiqdi.,neg,1
Materiali juda qoÔpol.,neg,1
Rang tez oÔchib ketdi.,neg,1
Tugmalari tushib ketdi.,neg,1
Umuman foydasiz.,neg,1
Kutilganidan ancha yomon.,neg,1
OÔlchami notoÔgÔri.,neg,1
Tavsifga ishonib xato qildim.,neg,1
Zaryad kabeli ishlamaydi.,neg,1
Plastmassa sifati juda past.,neg,1
Teshiklari notoÔgÔri joylashgan.,neg,1
Juda beqaror turadi.,neg,1
Qizib ketib oÔchadi.,neg,1
Qayta yoqilmay qoldi.,neg,1
Hidi ketmaydi.,neg,1
Bir marta ishlatib tashladim.,neg,1
Juda arzon koÔrinadi.,neg,1
Chidamsiz.,neg,1
Umuman mos kelmadi.,neg,1
Qadoqlash juda yomon.,neg,1
Bir detal yetishmadi.,neg,1
Juda sekin yetib keldi.,neg,1
"Sifati past, umuman yoqmadi.",neg,1
Juda shovqinli mexanizm.,neg,1
Bir kunda buzildi.,neg,1
Ishlatishga noqulay.,neg,1
Rasmga umuman oÔxshamaydi.,neg,1
Plastik juda moÔrt.,neg,1
"Juda yengil, sifatsiz.",neg,1
Tez qizib ketadi.,neg,1
KoÔp kamchiliklari bor.,neg,1
Ishonchsiz mahsulot.,neg,1
Pulga arzimaydi.,neg,1
Juda yomon yigÔilgan.,neg,1
Juda qoÔpol ishlangan.,neg,1
Sifat nazorati yoÔq.,neg,1
Ishlashdan oldin buzilgan.,neg,1
Umuman tavsiya qilmayman.,neg,1
Yana sotib olmayman.,neg,1
Bekorga kutdim.,neg,1
Kutganimdan juda yomon.,neg,1
Juda sifatsiz material.,neg,1
KoÔrinishi arzon.,neg,1
Juda noqulay.,neg,1
Ishlash tezligi past.,neg,1
Bardoshli emas.,neg,1
Juda xira.,neg,1
Tovushi yomon.,neg,1
Juda qattiq.,neg,1
Bir marta ishlatib boÔlmadi.,neg,1
Juda ishonchsiz.,neg,1
Tavsif yolgÔon.,neg,1
Arzon mahsulot.,neg,1
Ishlamaydi.,neg,1
Sinib keldi.,neg,1
Juda yomon.,neg,1
Tavsiya etmayman.,neg,1
Eng yomon xaridim boÔldi.,neg,1
"Umuman yoqmadi. Rasmda koÔrsatilgani bilan kelgan mahsulotning farqi juda katta. Sifati past, plastik hid keladi, ishlatishga ham qoÔrqasan.",neg,1
"Bir hafta ham ishlamadi. Birinchi kun normal edi, keyin oÔzi oÔchib qola boshladi. Pulimga juda achindim.",neg,1
"Juda kichkina ekan, tavsifda ancha katta deb yozilgan. Shunaqa aldamchilik boÔlishini kutmagandim.",neg,1
"Qadoqlanishi juda yomon, himoyasiz kelgan. Natijada mahsulot shikastlangan, burchagi singan edi.",neg,1
"Materiali juda arzon, qoÔlga olib koÔrsang ham sifatsizligi bilinadi. Bunday narxga ancha yaxshisini olish mumkin.",neg,1
"Tugmalari yaxshi bosilmaydi, baÕzilari umuman ishlamaydi. Foydalanish juda noqulay.",neg,1
"Yetkazib berish juda kech boÔldi, ustiga ustak notoÔgÔri mahsulot yuborilgan.",neg,1
"Rangi rasmda chiroyli, jonli edi, lekin kelgani juda xira va xunuk.",neg,1
"Bir marta ishlatdim, keyin butunlay ishdan chiqdi. Umuman ishonchsiz mahsulot.",neg,1
"Juda qizib ketadi, xavfsiz emas. Ishlatishga qoÔrqib qoldim.",neg,1
"Zaryadi juda tez tugaydi, 20Ð30 daqiqadan keyin oÔchib qoladi.",neg,1
"Qadoq ichidan bir detal chiqmay qoldi, toÔliq emas edi.",neg,1
"KoÔrsatmalar yoÔq, internetdan qidirib zoÔrgÔa sozladim, baribir ishlamadi.",neg,1
"Juda shovqin chiqaradi, uyda ishlatishga noqulay.",neg,1
"Plastik sifati past, bir oz bosilsa sinib ketadiganga oÔxshaydi.",neg,1
"Umuman kutganimdek emas, tavsif bilan mos kelmaydi.",neg,1
"Pulga arzimaydi, bundan koÔra bozorga borib olgan maÕqul.",neg,1
"Ishlashida doimiy uzilishlar bor, ishonib boÔlmaydi.",neg,1
"Juda nozik, tez buziladigan mahsulot.",neg,1
"Yetkazilganda qutisi ezilib kelgan, ichidagi mahsulot ham shikastlangan.",neg,1
"OÔlchami notoÔgÔri, tanlashda aldanganman.",neg,1
"Umuman tavsiya qilmayman, sifati juda past.",neg,1
"Bir necha marta yoqib oÔchirdim, shundan keyin butunlay ishlamay qoldi.",neg,1
"Rasmga aldanib sotib oldim, afsus.",neg,1
"Juda arzon koÔrinadi, hatto sovgÔa qilishga ham uyat.",neg,1
"Materiali juda qattiq, ishlatishda noqulay.",neg,1
"Zaryad kabeli nosoz chiqdi, zaryad olmaydi.",neg,1
"Qizib ketib, hid chiqara boshladi, xavotirli holat.",neg,1
"Yetkazish xizmatidan ham noroziman, kechikdi va beparvo olib kelishdi.",neg,1
Tavsifda yozilgan funksiyalarning yarmi yoÔq.,neg,1
"Juda tez eskirib ketdi, tashqi koÔrinishi ham yomonlashdi.",neg,1
"Ovoz sifati juda past, shovqin koÔp.",neg,1
"Ekrani xira, yorugÔlikda umuman koÔrinmaydi.",neg,1
Batareyasi oÔlik holatda kelgan.,neg,1
"Ishlash tezligi juda sekin, asabga tegadi.",neg,1
"Juda yomon yigÔilgan, detallari joyiga toÔgÔri kelmaydi.",neg,1
Bir haftadan keyin tugmalari tushib ketdi.,neg,1
"Plastik hid uzoq ketmadi, ishlatishga yoqimsiz.",neg,1
"Juda beqaror, harakat qilsa yiqilib ketadi.",neg,1
Qisqa vaqt ichida ranglari oÔchib ketdi.,neg,1
"Materiali qoÔpol, qoÔlni tirnaydi.",neg,1
"Qadoqlash sifatsiz, himoyasiz.",neg,1
Tavsif bilan real mahsulot oÔrtasida katta farq bor.,neg,1
"Umuman foydasi yoÔq, bekorga sotib oldim.",neg,1
"Juda moÔrt, ehtiyot boÔlsang ham tez sinadi.",neg,1
"Bir necha marta ishlatib, tashlab qoÔydim.",neg,1
Juda yomon tajriba boÔldi.,neg,1
Texnik nosozliklari juda koÔp.,neg,1
"Ishonchsiz brend, boshqa olmayman.",neg,1
"Pulimga achindim, umuman arzimaydi.",neg,1
"Juda yengil, sifatsizligi bilinib turadi.",neg,1
Qismlari bir-biriga mos emas.,neg,1
"Qizib ketib, oÔchib qoladi.",neg,1
KoÔrsatkichlari notoÔgÔri ishlaydi.,neg,1
Juda noqulay dizayn.,neg,1
OÔzi oÔchib yoqilib turadi.,neg,1
Juda shovqinli ishlaydi.,neg,1
Bir necha kundan keyin hid chiqara boshladi.,neg,1
Yetkazilganda siniq holatda kelgan.,neg,1
Juda arzon materiallardan yasalgan.,neg,1
Umuman ishonib boÔlmaydi.,neg,1
"Tavsiya qilaman deb oÔylagandim, lekin aksincha boÔldi.",neg,1
Ishlatish jarayoni juda noqulay.,neg,1
YigÔilishi juda yomon.,neg,1
Juda tez buziladi.,neg,1
Tavsifda yozilganiga umuman mos kelmaydi.,neg,1
Bir haftada tashqi koÔrinishi ham yomonlashdi.,neg,1
"Sifati juda past, nazorat yoÔq.",neg,1
Juda asabga tegadigan mahsulot.,neg,1
Ishonchsiz va chidamsiz.,neg,1
Juda koÔp kamchiliklari bor.,neg,1
Foydalanishga yaroqsiz holatda kelgan.,neg,1
Juda sifatsiz ishlab chiqarilgan.,neg,1
Bir martalik mahsulotga oÔxshaydi.,neg,1
Umuman tavsiya etmayman.,neg,1
Qattiq umidsizlik boÔldi.,neg,1
Narxiga nisbatan sifati juda past.,neg,1
Juda tez qizib ketadi.,neg,1
Ovoz chiqarib ishlaydi.,neg,1
Materiali tez eskiradi.,neg,1
Bir necha kun ichida sinib ketdi.,neg,1
Juda yomon qadoqlangan.,neg,1
Detallari yetishmaydi.,neg,1
Ishlash sifati nol.,neg,1
Tavsif aldov.,neg,1
Juda arzon koÔrinish.,neg,1
Qisqa muddatli foydalanish uchun ham yaramaydi.,neg,1
Ishonchsiz mexanizm.,neg,1
Qadoqdan chiqarilganda ham sifatsizligi bilinadi.,neg,1
Biror foydali tomoni yoÔq.,neg,1
Juda yomon yigÔilgan.,neg,1
Sifat nazorati umuman yoÔq.,neg,1
Bekorga vaqt va pul ketdi.,neg,1
Juda noqulay va sifatsiz.,neg,1
Yana bu sotuvchidan hech narsa olmayman.,neg,1
Umuman yoqmadi.,neg,1
Eng yomon xaridim boÔldi.,neg,1
Juda katta umidsizlik.,neg,1
"Tavsiya qilish u yoqda tursin, hatto ishlatib boÔlmaydi.",neg,1
Bir soÔz bilan aytganda Ñ axlat.,neg,1
